LAMMPS (3 Nov 2022)
units 		real
atom_style      charge

lattice 	bcc 2.87
Lattice spacing in x,y,z = 2.87 2.87 2.87
region		bulto block -5 5 -5 5 -5 5
create_box      1 bulto
Created orthogonal box = (-14.35 -14.35 -14.35) to (14.35 14.35 14.35)
  2 by 4 by 4 MPI processor grid
create_atoms	1 region bulto
Created 2000 atoms
  using lattice units in orthogonal box = (-14.35 -14.35 -14.35) to (14.35 14.35 14.35)
  create_atoms CPU = 0.001 seconds

mass * 55.845
# Choose potential
pair_style      reax/c NULL checkqeq no
pair_coeff      * * CHOFeAlNiCuSCr_v3.ff Fe
WARNING: Changed valency_val to valency_boc for X (../reaxff_ffield.cpp:296)


#JR: Charge minimization
#fix             qeq all qeq/reax 1 0.0 10.0 1.0e-6 reax/c

neighbor   3.5 bin
neigh_modify    every 2 delay 4 check yes page 100000

velocity        all create 300.0 4928459 rot yes dist gaussian

compute         msd all msd

compute         Stress all stress/atom NULL virial
compute         pe all pe/atom
compute         ke all ke/atom



timestep        1
#fix nve      all nve
fix 		npt all nph iso 0 0 1000
#fix          press  all press/berendsen iso 0 0 1000


thermo          100
thermo_style custom step temp pe ke etotal vol press c_msd[4]
dump  mydump all custom 1000 dump.coordenadas id type q x y z vx vy vz c_pe c_ke c_Stress[1] c_Stress[2] c_Stress[3]

fix 		1 all langevin  300 1500 100 29345 zero yes
run 10000

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:

- pair reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 number =  {4--5},
 pages =   {245--259}
}

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 2 steps, delay = 4 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13.5
  ghost atom cutoff = 13.5
  binsize = 6.75, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair reax/c, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/newtoff/ghost
      stencil: full/ghost/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 71.5 | 71.5 | 71.5 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
     17800   1470.0896     -194454.22      8759.7339     -185694.48      23107.442      2828.9424      0.081832018  
     17900   1497.049      -194389.12      8920.3752     -185468.74      23208.128     -2452.2861      0.083342136  
     18000   1512.1113     -194633.44      9010.1258     -185623.31      23116.958      2343.0696      0.081550354  
Loop time of 172.619 on 32 procs for 2000 steps with 2000 atoms

Performance: 1.001 ns/day, 23.975 hours/ns, 11.586 timesteps/s, 23.172 katom-step/s
99.8% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 159.99     | 163.13     | 166.02     |  14.9 | 94.50
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 6.365      | 9.2562     | 12.409     |  62.4 |  5.36
Output  | 0.0052372  | 0.0052652  | 0.0055687  |   0.1 |  0.00
Modify  | 0.11293    | 0.12464    | 0.14278    |   2.6 |  0.07
Other   |            | 0.1029     |            |       |  0.06

Nlocal:           62.5 ave          71 max          56 min
Histogram: 3 2 7 3 5 2 4 2 2 2
Nghost:         4113.5 ave        4120 max        4105 min
Histogram: 2 0 4 1 5 2 6 6 3 3
Neighs:        54309.6 ave       61456 max       48827 min
Histogram: 3 3 6 6 2 3 3 2 2 2

Total # of neighbors = 1737906
Ave neighs/atom = 868.953
Neighbor list builds = 0
Dangerous builds = 0
next i
jump SELF loop_heating
variable i loop 151 260
variable Temp equal $i*10
variable Temp equal 155*10
fix 		1 all langevin ${Temp} ${Temp} 100 29345 zero yes
fix 		1 all langevin 1550 ${Temp} 100 29345 zero yes
fix 		1 all langevin 1550 1550 100 29345 zero yes
run 2000
Per MPI rank memory allocation (min/avg/max) = 81.58 | 81.67 | 81.76 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
     18000   1512.1113     -194633.44      9010.1258     -185623.31      23116.958      2343.0696      0.081550354  
     18100   1531.6767     -194375.08      9126.7089     -185248.37      23187.847     -1535.4137      0.080850102  
     18200   1526.0542     -194021.08      9093.2064     -184927.87      23151.898     -209.06825      0.083827888  
     18300   1546.993      -194191.15      9217.9736     -184973.17      23196.428     -2037.5782      0.081502861  
     18400   1497.9355     -194452.45      8925.6574     -185526.79      23161.612      548.60565      0.081020338  
     18500   1556.6237     -194112.76      9275.3592     -184837.4       23170.236      890.88812      0.080243108  
     18600   1513.2354     -194027.5       9016.8241     -185010.67      23193.857     -1809.4079      0.081062163  
     18700   1477.1174     -194281.76      8801.61       -185480.15      23154.053      592.53779      0.082405321  
     18800   1499.2162     -194725.38      8933.2887     -185792.09      23171.964     -487.56139      0.076828256  
     18900   1502.998      -194450.13      8955.8231     -185494.31      23135.793      1155.626       0.082122825  
     19000   1585.0409     -194466.43      9444.687      -185021.74      23177.311     -509.39413      0.079453971  
     19100   1538.7868     -194225.46      9169.0757     -185056.38      23162.616      201.42968      0.080996186  
     19200   1561.3242     -194083.35      9303.3675     -184779.99      23182.698     -705.88163      0.082041322  
     19300   1504.7992     -193854.32      8966.5556     -184887.77      23175.793     -141.602        0.086940986  
     19400   1575.6257     -194057.08      9388.5852     -184668.5       23158.385      1733.1534      0.084096832  
     19500   1549.1948     -194005.22      9231.0933     -184774.12      23174.227     -355.28336      0.086616499  
     19600   1553.92       -194419.32      9259.2486     -185160.07      23162.99       515.65121      0.083385296  
     19700   1495.3568     -194126.72      8910.292      -185216.43      23176.475     -834.57447      0.082887662  
     19800   1559.8298     -194217.51      9294.463      -184923.04      23139.673      2293.1811      0.084206334  
     19900   1553.9657     -194193.32      9259.521      -184933.79      23200.667     -1010.7545      0.08067295   
     20000   1589.4767     -194263.76      9471.1182     -184792.64      23155.796      2176.422       0.080256679  
Loop time of 171.985 on 32 procs for 2000 steps with 2000 atoms

Performance: 1.005 ns/day, 23.887 hours/ns, 11.629 timesteps/s, 23.258 katom-step/s
99.8% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 159.59     | 163.3      | 165.82     |  12.5 | 94.95
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 5.9076     | 8.4496     | 12.158     |  55.1 |  4.91
Output  | 0.0051385  | 0.005165   | 0.0054685  |   0.1 |  0.00
Modify  | 0.11591    | 0.12241    | 0.13485    |   1.4 |  0.07
Other   |            | 0.1068     |            |       |  0.06

Nlocal:           62.5 ave          71 max          57 min
Histogram: 6 2 4 5 1 6 4 2 1 1
Nghost:         4113.5 ave        4119 max        4105 min
Histogram: 1 1 2 4 2 5 5 4 2 6
Neighs:        54395.3 ave       61545 max       49684 min
Histogram: 6 2 4 5 2 5 4 2 1 1

Total # of neighbors = 1740649
Ave neighs/atom = 870.3245
Neighbor list builds = 0
Dangerous builds = 0
next i
jump SELF loop_heating
variable i loop 151 260
variable Temp equal $i*10
variable Temp equal 156*10
fix 		1 all langevin ${Temp} ${Temp} 100 29345 zero yes
fix 		1 all langevin 1560 ${Temp} 100 29345 zero yes
fix 		1 all langevin 1560 1560 100 29345 zero yes
run 2000
Per MPI rank memory allocation (min/avg/max) = 81.9 | 81.98 | 82.05 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
     20000   1589.4767     -194263.76      9471.1182     -184792.64      23155.796      2176.422       0.080256679  
     20100   1537.8457     -194123.85      9163.4679     -184960.38      23172.913     -333.81318      0.082650919  
     20200   1560.2521     -194252.78      9296.9796     -184955.8       23179.911     -1259.0049      0.081390262  
     20300   1607.8303     -194256.78      9580.481      -184676.3       23171.524     -38.988504      0.082259521  
     20400   1542.6547     -194403.19      9192.123      -185211.06      23165.878      481.70033      0.080416423  
     20500   1590.5388     -194369.6       9477.4469     -184892.15      23174.283      716.80414      0.077917837  
     20600   1496.949      -194280.09      8919.7789     -185360.31      23179.934     -1154.2299      0.080394714  
     20700   1524.211      -194551.75      9082.2235     -185469.52      23161.139      639.15329      0.079556383  
     20800   1502.1521     -194295.33      8950.7824     -185344.55      23172.922     -1111.6412      0.080512614  
     20900   1554.2238     -194472.12      9261.0593     -185211.06      23150.157      905.01929      0.081911755  
     21000   1566.1568     -194294.07      9332.1633     -184961.91      23187.872     -1526.8195      0.081952436  
     21100   1578.0396     -194143.02      9402.9685     -184740.05      23153.461      1381.5889      0.079970457  
     21200   1588.9022     -194541.87      9467.695      -185074.17      23176.165      3.2844689      0.076247307  
     21300   1541.2135     -194177.27      9183.5352     -184993.74      23178.625     -1278.7838      0.080230645  
     21400   1540.9842     -194368.65      9182.169      -185186.49      23141.354      1533.2012      0.081533548  
     21500   1503.0707     -194180.63      8956.2561     -185224.37      23181.453     -1692.5855      0.0853751    
     21600   1553.7391     -194258.44      9258.1706     -185000.27      23164.53       20.061554      0.083165984  
     21700   1574.9285     -194034.57      9384.4307     -184650.14      23168.168     -402.67516      0.080558663  
     21800   1529.5303     -194139.7       9113.9194     -185025.78      23177.186     -623.33389      0.080183768  
     21900   1560.6261     -194023         9299.2082     -184723.79      23155.184      671.09428      0.083653225  
     22000   1607.0474     -194176.58      9575.8161     -184600.76      23164.601      934.15857      0.082047176  
Loop time of 169.607 on 32 procs for 2000 steps with 2000 atoms

Performance: 1.019 ns/day, 23.557 hours/ns, 11.792 timesteps/s, 23.584 katom-step/s
99.8% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 159.21     | 163.15     | 165.85     |  12.2 | 96.19
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 3.5146     | 6.2251     | 10.17      |  62.4 |  3.67
Output  | 0.0048222  | 0.004849   | 0.0051626  |   0.1 |  0.00
Modify  | 0.10204    | 0.1226     | 0.13292    |   2.6 |  0.07
Other   |            | 0.1051     |            |       |  0.06

Nlocal:           62.5 ave          70 max          55 min
Histogram: 3 0 4 1 8 5 4 3 3 1
Nghost:         4113.5 ave        4121 max        4106 min
Histogram: 1 2 4 2 7 7 2 2 2 3
Neighs:        54324.2 ave       60745 max       47928 min
Histogram: 3 0 4 1 8 6 3 3 3 1

Total # of neighbors = 1738373
Ave neighs/atom = 869.1865
Neighbor list builds = 0
Dangerous builds = 0
next i
jump SELF loop_heating
variable i loop 151 260
variable Temp equal $i*10
variable Temp equal 157*10
fix 		1 all langevin ${Temp} ${Temp} 100 29345 zero yes
fix 		1 all langevin 1570 ${Temp} 100 29345 zero yes
fix 		1 all langevin 1570 1570 100 29345 zero yes
run 2000
Per MPI rank memory allocation (min/avg/max) = 81.57 | 81.73 | 82.02 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
     22000   1607.0474     -194176.58      9575.8161     -184600.76      23164.601      934.15857      0.082047176  
     22100   1555.0766     -193835.5       9266.1407     -184569.36      23183.28      -729.78607      0.084313216  
     22200   1526.118      -193901.13      9093.5867     -184807.54      23161.122     -750.44735      0.08720369   
     22300   1561.0134     -194222.05      9301.5157     -184920.53      23159.105      63.926768      0.082489534  
     22400   1583.1366     -194406.06      9433.3402     -184972.72      23217.411     -1748.1569      0.079523303  
     22500   1576.7474     -194347.44      9395.2693     -184952.17      23104.581      3985.6222      0.080933659  
     22600   1551.4728     -194273.45      9244.6669     -185028.78      23235.75      -3060.0187      0.080130198  
     22700   1583.0389     -194137.6       9432.7578     -184704.84      23114.107      4024.658       0.084732728  
     22800   1565.5684     -193739.73      9328.6572     -184411.07      23225.229     -2491.9809      0.081124064  
     22900   1584.9462     -193809.61      9444.1226     -184365.48      23153.008      1324.9861      0.086159865  
     23000   1593.0638     -193905.73      9492.4926     -184413.23      23201.781     -2060.3322      0.084303732  
     23100   1613.5387     -194075.22      9614.495      -184460.72      23168.03       1042.9311      0.080084912  
     23200   1585.7451     -193965.82      9448.883      -184516.94      23177.101      384.86558      0.08257818   
     23300   1579.7471     -193981.07      9413.1431     -184567.93      23208.182     -1625.3596      0.084729857  
     23400   1573.7208     -194138.92      9377.2346     -184761.69      23104.567      3820.9328      0.090025371  
     23500   1544.7775     -194009.67      9204.7721     -184804.89      23231.585     -4006.8191      0.082000691  
     23600   1546.6309     -193971.74      9215.8154     -184755.93      23115.408      2838.7683      0.086370427  
     23700   1561.3297     -193883.59      9303.4007     -184580.19      23249.686     -3804.7902      0.081523489  
     23800   1548.2601     -194082.61      9225.5237     -184857.08      23099.539      4057.0286      0.091473733  
     23900   1570.6745     -194039.27      9359.083      -184680.19      23225.811     -3794.6496      0.085523478  
     24000   1597.7536     -194143.73      9520.4374     -184623.29      23121.695      3163.9905      0.084590856  
Loop time of 169.107 on 32 procs for 2000 steps with 2000 atoms

Performance: 1.022 ns/day, 23.487 hours/ns, 11.827 timesteps/s, 23.654 katom-step/s
99.8% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 158.9      | 162.72     | 165.1      |  12.7 | 96.22
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 3.7681     | 6.1549     | 9.9587     |  65.2 |  3.64
Output  | 0.0055883  | 0.0056177  | 0.0059225  |   0.1 |  0.00
Modify  | 0.10003    | 0.12645    | 0.14592    |   4.2 |  0.07
Other   |            | 0.1035     |            |       |  0.06

Nlocal:           62.5 ave          73 max          53 min
Histogram: 1 2 3 6 5 4 4 4 1 2
Nghost:         4113.5 ave        4123 max        4103 min
Histogram: 1 2 1 4 5 5 7 1 4 2
Neighs:        54313.4 ave       63165 max       46350 min
Histogram: 2 3 1 7 6 4 4 2 2 1

Total # of neighbors = 1738028
Ave neighs/atom = 869.014
Neighbor list builds = 0
Dangerous builds = 0
next i
jump SELF loop_heating
variable i loop 151 260
variable Temp equal $i*10
variable Temp equal 158*10
fix 		1 all langevin ${Temp} ${Temp} 100 29345 zero yes
fix 		1 all langevin 1580 ${Temp} 100 29345 zero yes
fix 		1 all langevin 1580 1580 100 29345 zero yes
run 2000
Per MPI rank memory allocation (min/avg/max) = 81.63 | 81.75 | 81.85 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
     24000   1597.7536     -194143.73      9520.4374     -184623.29      23121.695      3163.9905      0.084590856  
     24100   1584.411      -193679.45      9440.9334     -184238.51      23227.146     -2680.2067      0.082376451  
     24200   1569.9989     -193609.58      9355.057      -184254.52      23179.019     -151.03874      0.085612271  
     24300   1579.8311     -193890.49      9413.6435     -184476.84      23169.326      875.65145      0.08370418   
     24400   1554.634      -193815.6       9263.5032     -184552.09      23194.879     -784.29766      0.084945262  
     24500   1587.6819     -193906.92      9460.4236     -184446.49      23169.249      660.65319      0.086279199  
     24600   1601.7908     -194035.61      9544.4937     -184491.12      23198.423     -961.9838       0.080354094  
     24700   1603.7462     -194047.25      9556.145      -184491.1       23137.663      2531.5115      0.084818021  
     24800   1574.3183     -193859.43      9380.7952     -184478.63      23204.963     -1980.6827      0.085075052  
     24900   1563.383      -193859.63      9315.6354     -184543.99      23150.18       775.23446      0.086927675  
     25000   1589.7993     -193753.72      9473.0407     -184280.68      23205.912     -684.13043      0.082574875  
     25100   1578.9518     -193923.12      9408.4041     -184514.71      23139.929      1149.1655      0.085864016  
     25200   1559.8088     -193688.91      9294.3379     -184394.57      23237.336     -4282.9102      0.083982622  
     25300   1600.695      -194242.45      9537.9641     -184704.48      23119.018      3188.8662      0.087643076  
     25400   1558.8812     -193927.53      9288.8108     -184638.72      23224.902     -1957.4122      0.084367068  
     25500   1605.9519     -193933.54      9569.288      -184364.25      23139.412      2742.1036      0.083730229  
     25600   1563.5312     -194005.38      9316.5185     -184688.86      23234.349     -2726.6944      0.080148854  
     25700   1559.2965     -194143.79      9291.2852     -184852.5       23117.281      2946.3638      0.084807436  
     25800   1547.9827     -194234.53      9223.8707     -185010.66      23233.102     -3779.5025      0.081021976  
     25900   1565.2252     -193951.08      9326.6125     -184624.47      23103.27       2958.3898      0.089210212  
     26000   1544.7568     -193877.92      9204.6484     -184673.28      23238.778     -3937.3858      0.082719453  
Loop time of 172.919 on 32 procs for 2000 steps with 2000 atoms

Performance: 0.999 ns/day, 24.016 hours/ns, 11.566 timesteps/s, 23.132 katom-step/s
99.7% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 159.73     | 163.64     | 166.34     |  11.7 | 94.63
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 6.3531     | 9.0425     | 12.945     |  49.7 |  5.23
Output  | 0.0053414  | 0.0053692  | 0.0056919  |   0.1 |  0.00
Modify  | 0.114      | 0.12505    | 0.13498    |   1.8 |  0.07
Other   |            | 0.1057     |            |       |  0.06

Nlocal:           62.5 ave          67 max          58 min
